order_id,customer_id,product_id,order_date,quantity,payment_mode,product_name,category,price,cost_price,customer_name,gender,age,city,state,Sales,Profit
O00187,C150,P020,2025-02-04,5,Net Banking,Electronics Item 20,Electronics,50347,35949,SCustomer150,Female,27,Bengaluru,Karnataka,251735,71990
O00188,C439,P127,2025-12-28,1,Debit Card,Fashion Item 127,Fashion,21596,16246,ACustomer439,Male,56,Mumbai,Maharashtra,21596,5350
O00189,C129,P067,2025-04-12,2,Debit Card,Books Item 67,Books,13965,10071,SCustomer129,Female,53,Chennai,Tamil Nadu,27930,7788
O00190,C411,P176,2025-10-13,1,Credit Card,Furniture Item 176,Furniture,54128,43594,ACustomer411,Male,30,Kochi,Kerala,54128,10534
O00191,C389,P099,2025-10-29,3,UPI,Home Appliance Item 99,Home Appliance,17879,13235,SCustomer389,Female,31,Bengaluru,Karnataka,53637,13932
O00192,C326,P188,2026-06-01,5,Debit Card,Electronics Item 188,Electronics,28767,21144,SCustomer326,Female,50,Bengaluru,Karnataka,143835,38115
O00193,C402,P085,2025-11-06,1,Credit Card,Furniture Item 85,Furniture,14235,10390,SCustomer402,Female,37,Chennai,Tamil Nadu,14235,3845
O00194,C018,P197,2026-05-06,1,Net Banking,Sports Item 197,Sports,23428,19065,SCustomer18,Female,21,Chennai,Tamil Nadu,23428,4363
O00195,C474,P027,2025-05-09,2,Debit Card,Electronics Item 27,Electronics,14401,11409,SCustomer474,Female,38,Bengaluru,Karnataka,28802,5984
O00196,C481,P072,2025-06-04,3,Net Banking,Electronics Item 72,Electronics,57803,49703,SCustomer481,Female,38,Bengaluru,Karnataka,173409,24300
O00197,C404,P005,2026-03-30,1,Cash,Fashion Item 5,Fashion,30939,22622,ACustomer404,Male,53,Chennai,Tamil Nadu,30939,8317
O00198,C072,P127,2026-04-12,4,Credit Card,Fashion Item 127,Fashion,21596,16246,SCustomer72,Female,31,Chennai,Tamil Nadu,86384,21400
O00199,C458,P044,2025-10-12,2,Credit Card,Electronics Item 44,Electronics,41496,27774,ACustomer458,Male,47,Bengaluru,Karnataka,82992,27444
O00200,C236,P109,2025-10-29,3,Debit Card,Fashion Item 109,Fashion,7021,4962,ACustomer236,Male,52,Chennai,Tamil Nadu,21063,6177
O00201,C471,P157,2025-08-27,5,Cash,Electronics Item 157,Electronics,49050,36784,SCustomer471,Female,50,Kochi,Kerala,245250,61330
O00202,C487,P121,2026-06-15,3,UPI,Fashion Item 121,Fashion,65404,45768,SCustomer487,Female,40,Hyderabad,Telangana,196212,58908
O00203,C281,P196,2025-01-15,5,UPI,Electronics Item 196,Electronics,26598,18966,SCustomer281,Female,27,Hyderabad,Telangana,132990,38160
O00204,C122,P001,2026-03-20,1,Net Banking,Home Appliance Item 1,Home Appliance,64613,43650,ACustomer122,Male,43,Hyderabad,Telangana,64613,20963
O00205,C356,P196,2026-02-02,5,Cash,Electronics Item 196,Electronics,26598,18966,SCustomer356,Female,23,Chennai,Tamil Nadu,132990,38160
O00206,C176,P025,2025-10-22,5,Net Banking,Home Appliance Item 25,Home Appliance,14790,10193,SCustomer176,Female,43,Bengaluru,Karnataka,73950,22985
O00207,C089,P057,2025-08-24,1,Credit Card,Home Appliance Item 57,Home Appliance,42291,35081,SCustomer89,Female,58,Kochi,Kerala,42291,7210
O00208,C258,P168,2025-07-01,3,Cash,Sports Item 168,Sports,37694,25671,SCustomer258,Female,52,Bengaluru,Karnataka,113082,36069
O00209,C023,P109,2025-11-19,2,Cash,Fashion Item 109,Fashion,7021,4962,ACustomer23,Male,38,Hyderabad,Telangana,14042,4118
O00210,C121,P114,2025-10-24,1,UPI,Sports Item 114,Sports,36686,28813,ACustomer121,Male,38,Chennai,Tamil Nadu,36686,7873
O00211,C271,P022,2025-12-22,3,Cash,Electronics Item 22,Electronics,49087,41653,ACustomer271,Male,58,Kochi,Kerala,147261,22302
O00212,C189,P105,2025-10-25,1,UPI,Fashion Item 105,Fashion,22080,15092,ACustomer189,Male,54,Hyderabad,Telangana,22080,6988
O00213,C350,P101,2026-06-20,2,Debit Card,Electronics Item 101,Electronics,38194,28293,SCustomer350,Female,48,Kochi,Kerala,76388,19802
O00214,C425,P035,2025-03-30,2,Debit Card,Books Item 35,Books,56133,45192,SCustomer425,Female,39,Bengaluru,Karnataka,112266,21882
O00215,C088,P047,2026-02-15,1,Cash,Sports Item 47,Sports,25617,20357,ACustomer88,Male,41,Chennai,Tamil Nadu,25617,5260
O00216,C086,P084,2025-12-21,3,Cash,Home Appliance Item 84,Home Appliance,22260,16800,ACustomer86,Male,27,Hyderabad,Telangana,66780,16380
O00217,C224,P036,2025-08-09,3,Cash,Books Item 36,Books,38759,29174,SCustomer224,Female,21,Mumbai,Maharashtra,116277,28755
O00218,C142,P107,2025-06-21,5,Debit Card,Sports Item 107,Sports,50529,43614,ACustomer142,Male,28,Chennai,Tamil Nadu,252645,34575
O00219,C080,P032,2026-02-25,4,UPI,Home Appliance Item 32,Home Appliance,53885,46156,ACustomer80,Male,34,Bengaluru,Karnataka,215540,30916
O00220,C469,P011,2026-03-19,2,Debit Card,Electronics Item 11,Electronics,20870,16937,ACustomer469,Male,25,Bengaluru,Karnataka,41740,7866
O00221,C263,P112,2025-05-23,1,Debit Card,Home Appliance Item 112,Home Appliance,14165,10421,SCustomer263,Female,47,Bengaluru,Karnataka,14165,3744
O00222,C295,P158,2025-08-30,5,Cash,Furniture Item 158,Furniture,56082,41221,SCustomer295,Female,59,Mumbai,Maharashtra,280410,74305
O00223,C056,P014,2025-06-24,4,UPI,Furniture Item 14,Furniture,65327,44951,SCustomer56,Female,36,Mumbai,Maharashtra,261308,81504
O00224,C290,P005,2025-03-17,5,Net Banking,Fashion Item 5,Fashion,30939,22622,SCustomer290,Female,37,Mumbai,Maharashtra,154695,41585
O00225,C183,P034,2025-12-20,3,UPI,Books Item 34,Books,11108,8161,ACustomer183,Male,58,Mumbai,Maharashtra,33324,8841
O00226,C432,P195,2026-02-01,4,Debit Card,Electronics Item 195,Electronics,69848,48200,ACustomer432,Male,27,Kochi,Kerala,279392,86592
O00227,C134,P019,2026-04-26,5,Net Banking,Furniture Item 19,Furniture,56093,44571,ACustomer134,Male,34,Chennai,Tamil Nadu,280465,57610
O00228,C441,P123,2025-10-19,2,Credit Card,Fashion Item 123,Fashion,2213,1554,ACustomer441,Male,47,Mumbai,Maharashtra,4426,1318
O00229,C418,P196,2025-09-25,1,UPI,Electronics Item 196,Electronics,26598,18966,ACustomer418,Male,39,Hyderabad,Telangana,26598,7632
O00230,C130,P158,2025-10-10,3,Cash,Furniture Item 158,Furniture,56082,41221,ACustomer130,Male,27,Bengaluru,Karnataka,168246,44583
O00231,C082,P010,2025-10-25,5,UPI,Home Appliance Item 10,Home Appliance,749,554,ACustomer82,Male,47,Hyderabad,Telangana,3745,975
O00232,C445,P050,2025-04-27,4,Debit Card,Sports Item 50,Sports,48177,35666,ACustomer445,Male,52,Kochi,Kerala,192708,50044
O00233,C461,P114,2025-04-27,5,UPI,Sports Item 114,Sports,36686,28813,ACustomer461,Male,34,Bengaluru,Karnataka,183430,39365
O00234,C176,P081,2026-06-17,5,UPI,Furniture Item 81,Furniture,44944,31368,SCustomer176,Female,43,Bengaluru,Karnataka,224720,67880
O00235,C183,P106,2025-09-16,3,Debit Card,Sports Item 106,Sports,27667,19737,ACustomer183,Male,58,Mumbai,Maharashtra,83001,23790
O00236,C376,P038,2025-03-20,5,Debit Card,Books Item 38,Books,16684,13023,SCustomer376,Female,23,Chennai,Tamil Nadu,83420,18305
O00237,C242,P137,2025-01-06,2,Net Banking,Furniture Item 137,Furniture,55425,37971,ACustomer242,Male,37,Mumbai,Maharashtra,110850,34908
O00238,C422,P163,2025-10-08,1,Cash,Home Appliance Item 163,Home Appliance,50747,42144,ACustomer422,Male,45,Bengaluru,Karnataka,50747,8603
O00239,C419,P046,2026-01-03,3,UPI,Furniture Item 46,Furniture,69654,47246,SCustomer419,Female,60,Bengaluru,Karnataka,208962,67224
O00240,C452,P123,2026-05-30,1,Credit Card,Fashion Item 123,Fashion,2213,1554,ACustomer452,Male,29,Hyderabad,Telangana,2213,659
O00241,C052,P090,2026-06-22,4,Net Banking,Furniture Item 90,Furniture,55032,47436,ACustomer52,Male,24,Bengaluru,Karnataka,220128,30384
O00242,C089,P175,2026-06-07,1,UPI,Furniture Item 175,Furniture,8922,5991,SCustomer89,Female,58,Kochi,Kerala,8922,2931
O00243,C469,P195,2025-09-10,1,Net Banking,Electronics Item 195,Electronics,69848,48200,ACustomer469,Male,25,Bengaluru,Karnataka,69848,21648
O00244,C149,P186,2025-11-04,5,Net Banking,Fashion Item 186,Fashion,53335,40210,SCustomer149,Female,33,Hyderabad,Telangana,266675,65625
O00245,C184,P053,2025-07-13,4,Credit Card,Home Appliance Item 53,Home Appliance,7641,5802,ACustomer184,Male,36,Bengaluru,Karnataka,30564,7356
O00246,C130,P005,2026-05-09,4,Cash,Fashion Item 5,Fashion,30939,22622,ACustomer130,Male,27,Bengaluru,Karnataka,123756,33268
O00247,C073,P120,2025-02-17,5,Credit Card,Books Item 120,Books,48356,37742,SCustomer73,Female,47,Chennai,Tamil Nadu,241780,53070
O00248,C083,P070,2025-04-10,4,UPI,Furniture Item 70,Furniture,11582,8537,ACustomer83,Male,52,Bengaluru,Karnataka,46328,12180
O00249,C192,P083,2025-11-10,2,Debit Card,Electronics Item 83,Electronics,73328,49026,ACustomer192,Male,44,Kochi,Kerala,146656,48604
O00250,C161,P126,2025-07-04,1,Credit Card,Fashion Item 126,Fashion,51181,34936,SCustomer161,Female,32,Kochi,Kerala,51181,16245
O00251,C394,P002,2026-04-15,4,Cash,Sports Item 2,Sports,72970,49436,ACustomer394,Male,45,Hyderabad,Telangana,291880,94136
O00252,C353,P094,2026-06-08,2,Net Banking,Sports Item 94,Sports,43175,32829,ACustomer353,Male,25,Mumbai,Maharashtra,86350,20692
O00253,C171,P056,2025-09-05,2,Debit Card,Sports Item 56,Sports,40795,33222,ACustomer171,Male,21,Hyderabad,Telangana,81590,15146
O00254,C207,P075,2025-02-25,5,UPI,Fashion Item 75,Fashion,55059,38986,SCustomer207,Female,39,Hyderabad,Telangana,275295,80365
O00255,C231,P007,2026-04-16,5,Debit Card,Sports Item 7,Sports,8586,5966,SCustomer231,Female,47,Bengaluru,Karnataka,42930,13100
O00256,C235,P006,2025-10-18,2,Debit Card,Home Appliance Item 6,Home Appliance,26781,22887,ACustomer235,Male,43,Kochi,Kerala,53562,7788
O00257,C475,P131,2025-01-21,5,Debit Card,Furniture Item 131,Furniture,18358,13534,SCustomer475,Female,53,Mumbai,Maharashtra,91790,24120
O00258,C271,P058,2026-05-28,3,Net Banking,Fashion Item 58,Fashion,26718,21504,ACustomer271,Male,58,Kochi,Kerala,80154,15642
O00259,C022,P069,2025-06-18,3,Cash,Electronics Item 69,Electronics,10674,7340,ACustomer22,Male,31,Bengaluru,Karnataka,32022,10002
O00260,C056,P189,2025-06-09,5,Credit Card,Books Item 189,Books,44716,38314,SCustomer56,Female,36,Mumbai,Maharashtra,223580,32010
O00261,C017,P073,2026-01-25,5,Net Banking,Furniture Item 73,Furniture,10911,7615,ACustomer17,Male,56,Bengaluru,Karnataka,54555,16480
O00262,C354,P145,2026-03-26,4,Credit Card,Home Appliance Item 145,Home Appliance,43573,32922,SCustomer354,Female,42,Chennai,Tamil Nadu,174292,42604
O00263,C332,P178,2025-10-26,1,Net Banking,Furniture Item 178,Furniture,10135,7469,SCustomer332,Female,35,Mumbai,Maharashtra,10135,2666
O00264,C341,P080,2026-05-03,1,Debit Card,Sports Item 80,Sports,37723,26740,SCustomer341,Female,53,Chennai,Tamil Nadu,37723,10983
O00265,C069,P109,2025-01-07,2,UPI,Fashion Item 109,Fashion,7021,4962,ACustomer69,Male,22,Bengaluru,Karnataka,14042,4118
O00266,C436,P096,2025-08-16,1,UPI,Home Appliance Item 96,Home Appliance,9302,6871,SCustomer436,Female,22,Hyderabad,Telangana,9302,2431
O00267,C022,P033,2025-04-27,2,Credit Card,Electronics Item 33,Electronics,58214,49559,ACustomer22,Male,31,Bengaluru,Karnataka,116428,17310
O00268,C123,P012,2025-06-24,4,UPI,Sports Item 12,Sports,71290,49914,ACustomer123,Male,23,Kochi,Kerala,285160,85504
O00269,C077,P188,2026-01-02,3,Debit Card,Electronics Item 188,Electronics,28767,21144,SCustomer77,Female,58,Mumbai,Maharashtra,86301,22869
O00270,C359,P051,2026-01-04,4,Credit Card,Sports Item 51,Sports,36201,24552,SCustomer359,Female,42,Kochi,Kerala,144804,46596
O00271,C004,P116,2025-06-15,5,UPI,Sports Item 116,Sports,65035,47042,SCustomer4,Female,36,Chennai,Tamil Nadu,325175,89965
O00272,C283,P071,2025-06-01,5,Net Banking,Books Item 71,Books,19165,13468,SCustomer283,Female,57,Kochi,Kerala,95825,28485
O00273,C249,P081,2026-04-11,2,Debit Card,Furniture Item 81,Furniture,44944,31368,ACustomer249,Male,47,Bengaluru,Karnataka,89888,27152
O00274,C400,P018,2026-01-04,1,Debit Card,Furniture Item 18,Furniture,34017,28748,ACustomer400,Male,52,Chennai,Tamil Nadu,34017,5269
O00275,C438,P186,2026-04-22,4,Cash,Fashion Item 186,Fashion,53335,40210,ACustomer438,Male,51,Mumbai,Maharashtra,213340,52500
O00276,C227,P122,2025-09-24,1,UPI,Sports Item 122,Sports,58505,46806,ACustomer227,Male,50,Mumbai,Maharashtra,58505,11699
O00277,C261,P171,2025-05-01,5,Net Banking,Electronics Item 171,Electronics,37937,25860,ACustomer261,Male,47,Mumbai,Maharashtra,189685,60385
O00278,C475,P052,2025-12-24,1,Debit Card,Home Appliance Item 52,Home Appliance,54859,42945,SCustomer475,Female,53,Mumbai,Maharashtra,54859,11914
O00279,C334,P109,2026-03-22,3,Cash,Fashion Item 109,Fashion,7021,4962,ACustomer334,Male,53,Kochi,Kerala,21063,6177
O00280,C401,P155,2025-05-21,2,Net Banking,Fashion Item 155,Fashion,3570,2950,ACustomer401,Male,26,Chennai,Tamil Nadu,7140,1240
O00281,C307,P058,2025-03-29,3,Net Banking,Fashion Item 58,Fashion,26718,21504,SCustomer307,Female,39,Mumbai,Maharashtra,80154,15642
O00282,C472,P075,2025-10-11,5,Credit Card,Fashion Item 75,Fashion,55059,38986,ACustomer472,Male,35,Mumbai,Maharashtra,275295,80365
O00283,C164,P194,2025-12-02,1,Net Banking,Electronics Item 194,Electronics,45472,33290,ACustomer164,Male,48,Bengaluru,Karnataka,45472,12182
O00284,C422,P129,2026-05-12,1,Credit Card,Furniture Item 129,Furniture,42018,34624,ACustomer422,Male,45,Bengaluru,Karnataka,42018,7394
O00285,C341,P065,2025-07-20,3,UPI,Electronics Item 65,Electronics,63297,42724,SCustomer341,Female,53,Chennai,Tamil Nadu,189891,61719
O00286,C465,P087,2026-05-31,5,Cash,Books Item 87,Books,29381,20682,SCustomer465,Female,58,Hyderabad,Telangana,146905,43495
O00287,C273,P085,2025-04-10,4,Credit Card,Furniture Item 85,Furniture,14235,10390,SCustomer273,Female,42,Hyderabad,Telangana,56940,15380
O00288,C029,P081,2025-08-11,3,Debit Card,Furniture Item 81,Furniture,44944,31368,SCustomer29,Female,40,Mumbai,Maharashtra,134832,40728
O00289,C371,P141,2026-01-19,4,Credit Card,Home Appliance Item 141,Home Appliance,34834,23296,SCustomer371,Female,24,Chennai,Tamil Nadu,139336,46152
O00290,C305,P189,2025-08-17,1,Credit Card,Books Item 189,Books,44716,38314,ACustomer305,Male,51,Chennai,Tamil Nadu,44716,6402
O00291,C402,P154,2026-03-11,5,Debit Card,Fashion Item 154,Fashion,46386,31245,SCustomer402,Female,37,Chennai,Tamil Nadu,231930,75705
O00292,C398,P145,2025-03-25,4,Net Banking,Home Appliance Item 145,Home Appliance,43573,32922,SCustomer398,Female,27,Bengaluru,Karnataka,174292,42604
O00293,C002,P003,2025-04-08,1,Debit Card,Electronics Item 3,Electronics,65827,47071,ACustomer2,Male,27,Bengaluru,Karnataka,65827,18756
O00294,C247,P118,2025-07-04,4,Net Banking,Electronics Item 118,Electronics,11787,10224,SCustomer247,Female,46,Hyderabad,Telangana,47148,6252
O00295,C368,P051,2025-11-14,4,Cash,Sports Item 51,Sports,36201,24552,SCustomer368,Female,60,Hyderabad,Telangana,144804,46596
O00296,C410,P017,2025-10-30,2,Net Banking,Sports Item 17,Sports,1169,1013,ACustomer410,Male,23,Bengaluru,Karnataka,2338,312
O00297,C009,P115,2025-11-30,5,Cash,Furniture Item 115,Furniture,32404,23401,ACustomer9,Male,57,Mumbai,Maharashtra,162020,45015
O00298,C344,P069,2025-04-16,2,UPI,Electronics Item 69,Electronics,10674,7340,ACustomer344,Male,53,Chennai,Tamil Nadu,21348,6668
O00299,C115,P021,2025-02-15,1,Debit Card,Home Appliance Item 21,Home Appliance,52717,37938,ACustomer115,Male,36,Hyderabad,Telangana,52717,14779
O00300,C013,P046,2026-03-17,1,Cash,Furniture Item 46,Furniture,69654,47246,ACustomer13,Male,54,Bengaluru,Karnataka,69654,22408
O00301,C182,P115,2026-02-09,3,Credit Card,Furniture Item 115,Furniture,32404,23401,ACustomer182,Male,37,Hyderabad,Telangana,97212,27009
O00302,C363,P023,2026-02-08,4,Net Banking,Electronics Item 23,Electronics,27544,22819,SCustomer363,Female,53,Chennai,Tamil Nadu,110176,18900
O00303,C084,P181,2025-02-19,3,Credit Card,Electronics Item 181,Electronics,35750,26728,SCustomer84,Female,33,Mumbai,Maharashtra,107250,27066
O00304,C346,P151,2025-11-04,2,Debit Card,Furniture Item 151,Furniture,2893,2332,ACustomer346,Male,27,Kochi,Kerala,5786,1122
O00305,C378,P131,2025-01-31,3,Cash,Furniture Item 131,Furniture,18358,13534,SCustomer378,Female,30,Bengaluru,Karnataka,55074,14472
O00306,C499,P081,2025-12-06,5,UPI,Furniture Item 81,Furniture,44944,31368,SCustomer499,Female,43,Bengaluru,Karnataka,224720,67880
O00307,C469,P107,2025-02-06,4,Cash,Sports Item 107,Sports,50529,43614,ACustomer469,Male,25,Bengaluru,Karnataka,202116,27660
O00308,C116,P044,2025-06-07,1,Cash,Electronics Item 44,Electronics,41496,27774,SCustomer116,Female,49,Mumbai,Maharashtra,41496,13722
O00309,C054,P189,2025-08-09,4,Net Banking,Books Item 189,Books,44716,38314,SCustomer54,Female,57,Bengaluru,Karnataka,178864,25608
O00310,C096,P136,2025-03-14,1,Cash,Furniture Item 136,Furniture,31639,25753,SCustomer96,Female,23,Bengaluru,Karnataka,31639,5886
O00311,C421,P024,2025-06-29,3,Debit Card,Home Appliance Item 24,Home Appliance,21047,15561,ACustomer421,Male,53,Hyderabad,Telangana,63141,16458
O00312,C243,P140,2026-02-09,3,Debit Card,Home Appliance Item 140,Home Appliance,54806,45617,SCustomer243,Female,60,Bengaluru,Karnataka,164418,27567
O00313,C066,P131,2026-01-27,1,Net Banking,Furniture Item 131,Furniture,18358,13534,ACustomer66,Male,35,Mumbai,Maharashtra,18358,4824
O00314,C430,P130,2025-06-01,5,UPI,Fashion Item 130,Fashion,25757,18615,ACustomer430,Male,42,Bengaluru,Karnataka,128785,35710
O00315,C238,P025,2025-09-09,2,Net Banking,Home Appliance Item 25,Home Appliance,14790,10193,SCustomer238,Female,51,Bengaluru,Karnataka,29580,9194
O00316,C093,P134,2025-08-27,1,Credit Card,Sports Item 134,Sports,67125,47000,SCustomer93,Female,42,Bengaluru,Karnataka,67125,20125
O00317,C267,P104,2025-02-20,1,Cash,Electronics Item 104,Electronics,4238,3409,SCustomer267,Female,57,Chennai,Tamil Nadu,4238,829
O00318,C458,P175,2025-01-23,5,Net Banking,Furniture Item 175,Furniture,8922,5991,ACustomer458,Male,47,Bengaluru,Karnataka,44610,14655
O00319,C449,P045,2025-11-29,4,Credit Card,Furniture Item 45,Furniture,46833,38645,ACustomer449,Male,33,Chennai,Tamil Nadu,187332,32752
O00320,C106,P070,2025-03-02,5,Cash,Furniture Item 70,Furniture,11582,8537,SCustomer106,Female,54,Kochi,Kerala,57910,15225
O00321,C236,P053,2025-10-25,4,Debit Card,Home Appliance Item 53,Home Appliance,7641,5802,ACustomer236,Male,52,Chennai,Tamil Nadu,30564,7356
O00322,C365,P035,2025-08-13,1,Net Banking,Books Item 35,Books,56133,45192,ACustomer365,Male,22,Hyderabad,Telangana,56133,10941
O00323,C192,P146,2026-02-10,4,Credit Card,Books Item 146,Books,25180,18308,ACustomer192,Male,44,Kochi,Kerala,100720,27488
O00324,C155,P168,2026-03-23,2,Net Banking,Sports Item 168,Sports,37694,25671,ACustomer155,Male,41,Hyderabad,Telangana,75388,24046
O00325,C223,P174,2026-06-09,1,Debit Card,Home Appliance Item 174,Home Appliance,72954,49847,ACustomer223,Male,50,Mumbai,Maharashtra,72954,23107
O00326,C256,P170,2025-02-04,4,UPI,Home Appliance Item 170,Home Appliance,23187,18347,ACustomer256,Male,58,Mumbai,Maharashtra,92748,19360
O00327,C341,P086,2025-05-13,3,Debit Card,Furniture Item 86,Furniture,2456,1806,SCustomer341,Female,53,Chennai,Tamil Nadu,7368,1950
O00328,C433,P040,2025-11-19,3,Cash,Sports Item 40,Sports,59534,42816,SCustomer433,Female,30,Kochi,Kerala,178602,50154
O00329,C445,P156,2025-04-08,1,Credit Card,Books Item 156,Books,4858,3837,ACustomer445,Male,52,Kochi,Kerala,4858,1021
O00330,C239,P038,2025-11-12,3,Net Banking,Books Item 38,Books,16684,13023,SCustomer239,Female,21,Hyderabad,Telangana,50052,10983
O00331,C152,P013,2025-03-26,3,Cash,Fashion Item 13,Fashion,13036,10795,ACustomer152,Male,50,Hyderabad,Telangana,39108,6723
O00332,C185,P078,2025-08-11,5,Debit Card,Books Item 78,Books,59889,41644,SCustomer185,Female,55,Chennai,Tamil Nadu,299445,91225
O00333,C123,P018,2026-04-15,2,Cash,Furniture Item 18,Furniture,34017,28748,ACustomer123,Male,23,Kochi,Kerala,68034,10538
O00334,C281,P187,2025-06-15,2,Debit Card,Fashion Item 187,Fashion,27649,18759,SCustomer281,Female,27,Hyderabad,Telangana,55298,17780
O00335,C381,P005,2025-11-25,1,Net Banking,Fashion Item 5,Fashion,30939,22622,SCustomer381,Female,30,Chennai,Tamil Nadu,30939,8317
O00336,C154,P173,2026-06-02,3,Credit Card,Fashion Item 173,Fashion,3947,2674,ACustomer154,Male,34,Chennai,Tamil Nadu,11841,3819
O00337,C004,P021,2025-08-16,5,Debit Card,Home Appliance Item 21,Home Appliance,52717,37938,SCustomer4,Female,36,Chennai,Tamil Nadu,263585,73895
O00338,C219,P131,2025-11-16,4,UPI,Furniture Item 131,Furniture,18358,13534,ACustomer219,Male,48,Chennai,Tamil Nadu,73432,19296
O00339,C238,P138,2026-01-03,1,Net Banking,Books Item 138,Books,48786,34683,SCustomer238,Female,51,Bengaluru,Karnataka,48786,14103
O00340,C491,P046,2026-06-19,1,Debit Card,Furniture Item 46,Furniture,69654,47246,SCustomer491,Female,21,Chennai,Tamil Nadu,69654,22408
